Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message,latitude,longitude
178527,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2012,12/01/2011,9.5,,40.85384905,-73.8777222426624
177225,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2010-11,12/01/2010,13.9,,40.85384905,-73.8777222426624
178569,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2013,12/01/2012,9.1,,40.85384905,-73.8777222426624
333958,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2015,01/01/2015,9.1,,40.85384905,-73.8777222426624
547502,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2016-17,12/01/2016,8.1,,40.85384905,-73.8777222426624
649796,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2019,06/01/2019,7.8,,40.85384905,-73.8777222426624
669705,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2019-20,12/01/2019,6.7,,40.85384905,-73.8777222426624
823447,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2022,01/01/2022,6.1,,40.85384905,-73.8777222426624
410743,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2016,12/31/2015,7.6,,40.85384905,-73.8777222426624
823320,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2021-22,12/01/2021,7.4,,40.85384905,-73.8777222426624
605797,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2017-18,12/01/2017,8.2,,40.85384905,-73.8777222426624
173193,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2011-12,12/01/2011,9.9,,40.85384905,-73.8777222426624
212064,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2014,12/01/2013,9.2,,40.85384905,-73.8777222426624
547500,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2017,06/01/2017,9.4,,40.85384905,-73.8777222426624
174213,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2012,12/01/2011,9.5,,40.85384905,-73.8777222426624
823448,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2022,06/01/2022,7.1,,40.85384905,-73.8777222426624
177939,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2013,06/01/2013,10.3,,40.85384905,-73.8777222426624
178485,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2011,12/01/2010,10.8,,40.85384905,-73.8777222426624
410742,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2016,06/01/2016,8.1,,40.85384905,-73.8777222426624
669704,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2020,06/01/2020,7.2,,40.85384905,-73.8777222426624
605796,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2018,06/01/2018,8.6,,40.85384905,-73.8777222426624
410741,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2015-16,12/01/2015,8.3,,40.85384905,-73.8777222426624
334084,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2015,01/01/2015,9.1,,40.85384905,-73.8777222426624
649797,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2018-19,12/01/2018,7.2,,40.85384905,-73.8777222426624
669706,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2020,01/01/2020,6,,40.85384905,-73.8777222426624
177855,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2011,06/01/2011,11.5,,40.85384905,-73.8777222426624
178443,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2010,12/01/2009,10.3,,40.85384905,-73.8777222426624
823319,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2022,06/01/2022,7.1,,40.85384905,-73.8777222426624
547376,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2016-17,12/01/2016,8.1,,40.85384905,-73.8777222426624
334085,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2015,06/01/2015,9.7,,40.85384905,-73.8777222426624
334086,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2014-15,12/01/2014,10.2,,40.85384905,-73.8777222426624
410868,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2016,06/01/2016,8.1,,40.85384905,-73.8777222426624
212922,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2014,12/01/2013,9.2,,40.85384905,-73.8777222426624
605669,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2018,01/01/2018,7.2,,40.85384905,-73.8777222426624
669832,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2020,01/01/2020,6,,40.85384905,-73.8777222426624
605795,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2018,01/01/2018,7.2,,40.85384905,-73.8777222426624
177141,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2008-09,12/01/2008,14.5,,40.85384905,-73.8777222426624
212670,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2013-14,12/01/2013,12.5,,40.85384905,-73.8777222426624
823318,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Annual Average 2022,01/01/2022,6.1,,40.85384905,-73.8777222426624
177813,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Summer 2010,06/01/2010,12,,40.85384905,-73.8777222426624
174247,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2013,12/01/2012,9.1,,40.85384905,-73.8777222426624
173159,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2010-11,12/01/2010,13.9,,40.85384905,-73.8777222426624
173601,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2009,06/01/2009,10.6,,40.85384905,-73.8777222426624
173125,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2009-10,12/01/2009,11.4,,40.85384905,-73.8777222426624
173737,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2013,06/01/2013,10.3,,40.85384905,-73.8777222426624
410869,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2016,12/31/2015,7.6,,40.85384905,-73.8777222426624
174179,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2011,12/01/2010,10.8,,40.85384905,-73.8777222426624
174145,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2010,12/01/2009,10.3,,40.85384905,-73.8777222426624
174111,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2009,12/01/2008,11.1,,40.85384905,-73.8777222426624
173703,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2012,06/01/2012,10.4,,40.85384905,-73.8777222426624
823449,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2021-22,12/01/2021,7.4,,40.85384905,-73.8777222426624
742296,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2021,01/01/2021,6.6,,40.85384905,-73.8777222426624
173635,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2010,06/01/2010,12,,40.85384905,-73.8777222426624
410867,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2015-16,12/01/2015,8.3,,40.85384905,-73.8777222426624
173669,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Summer 2011,06/01/2011,11.5,,40.85384905,-73.8777222426624
742294,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2020-21,12/01/2020,6.4,,40.85384905,-73.8777222426624
173227,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2012-13,12/01/2012,11.3,,40.85384905,-73.8777222426624
173091,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Winter 2008-09,12/01/2008,14.5,,40.85384905,-73.8777222426624
649795,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,103,Fordham - Bronx Pk,Annual Average 2019,01/01/2019,6.7,,40.85384905,-73.8777222426624
605663,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2018,01/01/2018,7,,40.8877842,-73.9135870366299
649665,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2018-19,12/01/2018,7.2,,40.8877842,-73.9135870366299
212794,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2014,06/01/2014,8.7,,40.8877842,-73.9135870366299
742162,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2020-21,12/01/2020,6.4,,40.8877842,-73.9135870366299
410737,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2016,12/31/2015,7.5,,40.8877842,-73.9135870366299
212920,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2014,12/01/2013,9,,40.8877842,-73.9135870366299
177181,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2009-10,12/01/2009,11.5,,40.8877842,-73.9135870366299
547369,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2017,01/01/2017,7.4,,40.8877842,-73.9135870366299
177223,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2010-11,12/01/2010,14.1,,40.8877842,-73.9135870366299
333954,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2014-15,12/01/2014,10.2,,40.8877842,-73.9135870366299
742164,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2021,01/01/2021,6.6,,40.8877842,-73.9135870366299
547370,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2016-17,12/01/2016,7.9,,40.8877842,-73.9135870366299
547368,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2017,06/01/2017,9.5,,40.8877842,-73.9135870366299
173157,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2010-11,12/01/2010,14.1,,40.8877842,-73.9135870366299
547495,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2017,01/01/2017,7.4,,40.8877842,-73.9135870366299
823455,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2021-22,12/01/2021,7.2,,40.8877842,-73.9135870366299
823325,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2022,06/01/2022,7.1,,40.8877842,-73.9135870366299
742163,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2021,06/01/2021,8.7,,40.8877842,-73.9135870366299
178483,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2011,12/01/2010,10.7,,40.8877842,-73.9135870366299
410735,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2015-16,12/01/2015,8.4,,40.8877842,-73.9135870366299
410736,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2016,06/01/2016,8,,40.8877842,-73.9135870366299
178525,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2012,12/01/2011,9.3,,40.8877842,-73.9135870366299
334079,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2015,06/01/2015,9.6,,40.8877842,-73.9135870366299
605791,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2017-18,12/01/2017,8,,40.8877842,-73.9135870366299
823453,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2022,01/01/2022,6,,40.8877842,-73.9135870366299
742290,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2021,01/01/2021,6.6,,40.8877842,-73.9135870366299
212062,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2014,12/01/2013,9,,40.8877842,-73.9135870366299
547494,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2017,06/01/2017,9.5,,40.8877842,-73.9135870366299
823454,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2022,06/01/2022,7.1,,40.8877842,-73.9135870366299
669710,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2020,06/01/2020,7.2,,40.8877842,-73.9135870366299
177265,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2011-12,12/01/2011,9.9,,40.8877842,-73.9135870366299
669836,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2020,06/01/2020,7.2,,40.8877842,-73.9135870366299
177895,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2012,06/01/2012,10.2,,40.8877842,-73.9135870366299
823326,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2021-22,12/01/2021,7.2,,40.8877842,-73.9135870366299
177937,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2013,06/01/2013,10,,40.8877842,-73.9135870366299
211960,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2014,06/01/2014,8.7,,40.8877842,-73.9135870366299
174109,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2009,12/01/2008,11,,40.8877842,-73.9135870366299
174177,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2011,12/01/2010,10.7,,40.8877842,-73.9135870366299
410863,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2016,12/31/2015,7.5,,40.8877842,-73.9135870366299
742289,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2021,06/01/2021,8.7,,40.8877842,-73.9135870366299
178441,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2010,12/01/2009,10.1,,40.8877842,-73.9135870366299
333953,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2015,06/01/2015,9.6,,40.8877842,-73.9135870366299
649664,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2019,06/01/2019,7.8,,40.8877842,-73.9135870366299
178399,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2009,12/01/2008,11,,40.8877842,-73.9135870366299
333952,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2015,01/01/2015,9.2,,40.8877842,-73.9135870366299
669838,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2020,01/01/2020,5.9,,40.8877842,-73.9135870366299
174143,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2010,12/01/2009,10.1,,40.8877842,-73.9135870366299
605665,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2017-18,12/01/2017,8,,40.8877842,-73.9135870366299
649663,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2019,01/01/2019,6.7,,40.8877842,-73.9135870366299
174245,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2013,12/01/2012,8.9,,40.8877842,-73.9135870366299
334080,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2014-15,12/01/2014,10.2,,40.8877842,-73.9135870366299
547496,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2016-17,12/01/2016,7.9,,40.8877842,-73.9135870366299
742288,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2020-21,12/01/2020,6.4,,40.8877842,-73.9135870366299
669712,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2020,01/01/2020,5.9,,40.8877842,-73.9135870366299
173701,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2012,06/01/2012,10.2,,40.8877842,-73.9135870366299
174211,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2012,12/01/2011,9.3,,40.8877842,-73.9135870366299
605789,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2018,01/01/2018,7,,40.8877842,-73.9135870366299
177307,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2012-13,12/01/2012,11.3,,40.8877842,-73.9135870366299
669837,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2019-20,12/01/2019,6.4,,40.8877842,-73.9135870366299
177811,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2010,06/01/2010,11.8,,40.8877842,-73.9135870366299
178567,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2013,12/01/2012,8.9,,40.8877842,-73.9135870366299
177769,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2009,06/01/2009,10.4,,40.8877842,-73.9135870366299
177853,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2011,06/01/2011,11.3,,40.8877842,-73.9135870366299
649791,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2018-19,12/01/2018,7.2,,40.8877842,-73.9135870366299
649790,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2019,06/01/2019,7.8,,40.8877842,-73.9135870366299
605664,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2018,06/01/2018,8.3,,40.8877842,-73.9135870366299
669711,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2019-20,12/01/2019,6.4,,40.8877842,-73.9135870366299
173599,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2009,06/01/2009,10.4,,40.8877842,-73.9135870366299
173123,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2009-10,12/01/2009,11.5,,40.8877842,-73.9135870366299
173191,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2011-12,12/01/2011,9.9,,40.8877842,-73.9135870366299
605790,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2018,06/01/2018,8.3,,40.8877842,-73.9135870366299
173735,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2013,06/01/2013,10,,40.8877842,-73.9135870366299
334078,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2015,01/01/2015,9.2,,40.8877842,-73.9135870366299
173225,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2012-13,12/01/2012,11.3,,40.8877842,-73.9135870366299
823324,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2022,01/01/2022,6,,40.8877842,-73.9135870366299
177139,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2008-09,12/01/2008,14.7,,40.8877842,-73.9135870366299
212668,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Winter 2013-14,12/01/2013,12.5,,40.8877842,-73.9135870366299
173089,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2008-09,12/01/2008,14.7,,40.8877842,-73.9135870366299
211858,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2013-14,12/01/2013,12.5,,40.8877842,-73.9135870366299
410862,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2016,06/01/2016,8,,40.8877842,-73.9135870366299
173633,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2010,06/01/2010,11.8,,40.8877842,-73.9135870366299
173667,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Summer 2011,06/01/2011,11.3,,40.8877842,-73.9135870366299
410861,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Winter 2015-16,12/01/2015,8.4,,40.8877842,-73.9135870366299
649789,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,101,Kingsbridge - Riverdale,Annual Average 2019,01/01/2019,6.7,,40.8877842,-73.9135870366299
549872,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Annual Average 2017,01/01/2017,12.7,,40.5592426,-73.9193835
741006,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Annual Average 2021,01/01/2021,11.4,,40.5592426,-73.9193835
175916,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Summer 2009,06/01/2009,8.6,,40.5592426,-73.9193835
336603,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Winter 2014-15,12/01/2014,20.7,,40.5592426,-73.9193835
602813,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Annual Average 2018,01/01/2018,10.5,,40.5592426,-73.9193835
741005,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Summer 2021,06/01/2021,4.9,,40.5592426,-73.9193835
175958,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Summer 2010,06/01/2010,10.1,,40.5592426,-73.9193835
176000,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Summer 2011,06/01/2011,9.9,,40.5592426,-73.9193835
412538,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Winter 2015-16,12/01/2015,18,,40.5592426,-73.9193835
176546,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Annual Average 2009,12/01/2008,14.7,,40.5592426,-73.9193835
212453,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Summer 2014,06/01/2014,7.4,,40.5592426,-73.9193835
549965,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Annual Average 2017,01/01/2017,12.7,,40.5592426,-73.9193835
741099,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Annual Average 2021,01/01/2021,11.4,,40.5592426,-73.9193835
602815,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Winter 2017-18,12/01/2017,14.4,,40.5592426,-73.9193835
825990,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Annual Average 2022,01/01/2022,11.4,,40.5592426,-73.9193835
212327,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Winter 2013-14,12/01/2013,22.7,,40.5592426,-73.9193835
549873,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Winter 2016-17,12/01/2016,21.1,,40.5592426,-73.9193835
602814,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Summer 2018,06/01/2018,6.7,,40.5592426,-73.9193835
175328,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Winter 2009-10,12/01/2009,21.1,,40.5592426,-73.9193835
212579,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,410,Rockaways,Annual Average 2014,12/01/2013,13.8,,40.5592426,-73.9193835
602906,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Annual Average 2018,01/01/2018,10.5,,40.5592426,-73.9193835
825877,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2021-22,12/01/2021,15.7,,40.5592426,-73.9193835
741098,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Summer 2021,06/01/2021,4.9,,40.5592426,-73.9193835
412631,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2015-16,12/01/2015,18,,40.5592426,-73.9193835
