Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
816886,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,201,Greenpoint,2010,01/01/2010,70.7,
212675,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2013-14,12/01/2013,13.5,
130794,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2005-2007,01/01/2005,60.8,
175382,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2011-12,12/01/2011,26.9,
667101,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2020,06/01/2020,14.7,
549334,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2017,06/01/2017,29,
827589,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,201,Greenpoint,2017-2019,01/01/2017,4,
122005,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,2-Year Summer Average 2009-2010,06/01/2009,27.1,
212549,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2014,12/01/2013,22.4,
670972,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2020,06/01/2020,29.7,
333975,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2014-15,12/01/2014,10.9,
649685,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Summer 2019,06/01/2019,9.9,
827136,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2022,06/01/2022,32.4,
823304,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Summer 2022,06/01/2022,7.2,
742185,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2021,01/01/2021,7.7,
178574,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2013,12/01/2012,10,
410875,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2016,12/31/2015,9.5,
177272,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2011-12,12/01/2011,10.4,
212927,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2014,12/01/2013,10.5,
605685,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Summer 2018,06/01/2018,9.9,
410873,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2015-16,12/01/2015,10.2,
173093,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2008-09,12/01/2008,14.3,
173671,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2011,06/01/2011,12.8,
173637,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2010,06/01/2010,13.3,
742300,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2020-21,12/01/2020,8,
649803,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2018-19,12/01/2018,9.2,
669700,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2020,01/01/2020,7,
174249,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2013,12/01/2012,10,
173603,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2009,06/01/2009,12.2,
173161,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2010-11,12/01/2010,14.1,
174181,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2011,12/01/2010,11.5,
174113,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2009,12/01/2008,11.9,
174147,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2010,12/01/2009,10.6,
173229,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2012-13,12/01/2012,11.6,
649802,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2019,06/01/2019,9.9,
173705,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2012,06/01/2012,11.7,
173739,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2013,06/01/2013,11.5,
741032,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2021,06/01/2021,17.2,
628540,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,201,Greenpoint,2015-2017,01/01/2015,6.6,
518799,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,01/02/2012,8.2,
412567,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2016,12/31/2015,21.4,
412566,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2016,06/01/2016,16.6,
172141,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2011,06/01/2011,21.3,
172107,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2010,06/01/2010,21.4,
336629,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2015,06/01/2015,17,
410758,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2016,12/31/2015,9.5,
799822,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,201,Greenpoint,2014,01/01/2014,1.7,
130740,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,201,Greenpoint,2005,01/01/2005,3.5,
518895,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2012-2014,01/02/2012,43.5,
131418,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2009-2011,01/01/2009,59.6,
643457,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2019,06/01/2019,19.2,
743719,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2021,06/01/2021,27.8,
823443,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2021-22,12/01/2021,7.4,
222446,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2012,06/01/2012,32.7,
742184,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Summer 2021,06/01/2021,9.6,
177902,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Summer 2012,06/01/2012,11.7,
605684,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2018,01/01/2018,8.7,
178490,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2011,12/01/2010,11.5,
669817,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2020,01/01/2020,7,
333973,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2015,01/01/2015,10.5,
410757,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Summer 2016,06/01/2016,9.8,
740916,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2021,01/01/2021,20.6,
336511,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2015,01/01/2015,21.7,
412449,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2016,06/01/2016,16.6,
742183,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2020-21,12/01/2020,8,
177860,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Summer 2011,06/01/2011,12.8,
177314,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2012-13,12/01/2012,11.6,
333974,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Summer 2015,06/01/2015,11,
178448,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2010,12/01/2009,10.6,
667335,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2020,06/01/2020,14.7,
171563,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2008-09,12/01/2008,32.5,
172073,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2009,06/01/2009,22.6,
171631,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2010-11,12/01/2010,32.2,
172719,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2013,12/01/2012,22.9,
131370,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2009-2011,01/01/2009,28.2,
173195,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2011-12,12/01/2011,10.4,
173127,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2009-10,12/01/2009,10.2,
669698,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2020,06/01/2020,8,
336512,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2015,06/01/2015,17,
178532,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2012,12/01/2011,10.3,
222443,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2009,06/01/2009,25.6,
549898,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2017,06/01/2017,16.4,
171665,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2011-12,12/01/2011,26.9,
171597,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2009-10,12/01/2009,28.1,
172685,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2012,12/01/2011,23.6,
825964,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2022,06/01/2022,14.1,
547508,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2016-17,12/01/2016,9.3,
174215,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2012,12/01/2011,10.3,
823442,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2022,06/01/2022,7.2,
212066,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2014,12/01/2013,10.5,
628444,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2015-2017,01/01/2015,27.4,
130986,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,201,Greenpoint,2005-2007,01/01/2005,3.5,
602723,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2018,01/01/2018,21.9,
177188,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2009-10,12/01/2009,10.2,
547391,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2016-17,12/01/2016,9.3,
547389,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Summer 2017,06/01/2017,10.8,
669815,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Summer 2020,06/01/2020,8,
175298,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2009-10,12/01/2009,28.1,
602724,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2018,06/01/2018,17.5,
518847,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,01/02/2012,15.8,
211964,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2014,06/01/2014,10.4,
827079,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2022,06/01/2022,32.4,
518607,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2012-2014,01/02/2012,6.4,
628876,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2015-2017,01/01/2015,36.5,
518511,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2012-2014,01/02/2012,50.5,
628972,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2015-2017,01/01/2015,4.8,
179732,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,201,Greenpoint,2015,01/01/2015,18.8,
549373,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2017,06/01/2017,29,
605276,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2018,06/01/2018,29,
172651,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2011,12/01/2010,25.8,
172583,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2009,12/01/2008,27,
172209,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2013,06/01/2013,18.9,
172175,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2012,06/01/2012,19.4,
179828,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,201,Greenpoint,2015,01/01/2015,0,
518559,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,01/02/2012,32.1,
628924,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2015-2017,01/01/2015,27.6,
518703,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,201,Greenpoint,2012-2014,01/02/2012,3.5,
175424,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2012-13,12/01/2012,27.7,
669816,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2019-20,12/01/2019,8.6,
628588,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,201,Greenpoint,2015-2017,01/01/2015,15.9,
131130,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2005-2007,01/01/2005,9.5,
742302,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2021,01/01/2021,7.7,
176558,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2010,12/01/2009,25.1,
518655,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,01/02/2012,3.6,
629020,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2015-2017,01/01/2015,1,
667100,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2019-20,12/01/2019,29.3,
605802,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2018,06/01/2018,9.9,
547506,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2017,06/01/2017,10.8,
130890,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,01/01/2005,18.4,
131274,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,01/01/2005,27,
827877,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2017-2019,01/01/2017,20,
828164,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,201,Greenpoint,2017-2019,01/01/2017,4,
211760,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2014,12/01/2013,22.4,
742301,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2021,06/01/2021,9.6,
827829,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2017-2019,01/01/2017,29,
828020,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2017-2019,01/01/2017,3,
131034,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2005-2007,01/01/2005,42.7,
629164,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,201,Greenpoint,2015-2017,01/01/2015,3.1,
827493,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,201,Greenpoint,2017-2019,01/01/2017,8,
130938,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,01/01/2005,28.9,
177230,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2010-11,12/01/2010,14.1,
315645,647,Outdoor Air Toxics - Formaldehyde,Annual average concentration,Âµg/m3,UHF42,201,Greenpoint,2011,01/01/2011,2.2,
518751,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,01/02/2012,37.1,
221816,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2012,06/01/2012,32.7,
221817,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2013,06/01/2013,29.8,
743680,386,Ozone (O3),Mean,ppb,UHF34,201,Greenpoint,Summer 2021,06/01/2021,27.8,
130362,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,01/01/2005,64,
827564,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,201,Greenpoint,2017-2019,01/01/2017,33,
131514,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,201,Greenpoint,2009-2011,01/01/2009,10,
131466,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,201,Greenpoint,2009-2011,01/01/2009,20.5,
175886,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2009,06/01/2009,22.6,
151534,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2009-2011,01/01/2009,10.3,
151486,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2009-2011,01/01/2009,26.9,
151582,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2009-2011,01/01/2009,3.5,
131322,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,01/01/2005,5.8,
176054,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2013,06/01/2013,18.9,
222447,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2013,06/01/2013,29.8,
176012,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2012,06/01/2012,19.4,
740915,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2021,06/01/2021,17.2,
338179,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2015,06/01/2015,31,
817154,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,201,Greenpoint,2019,01/01/2019,7.2,
816939,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,201,Greenpoint,2010,01/01/2010,63.5,
151726,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,201,Greenpoint,2005,01/01/2005,4.1,
817153,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,201,Greenpoint,2010,01/01/2010,5.6,
628396,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,201,Greenpoint,2015-2017,01/01/2015,29.9,
131562,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,201,Greenpoint,2009-2011,01/01/2009,45.6,
130692,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,201,Greenpoint,2005,01/01/2005,3.7,
179780,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,201,Greenpoint,2015,01/01/2015,0.3,
643340,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2019,06/01/2019,19.2,
602840,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2018,01/01/2018,21.9,
825965,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2021-22,12/01/2021,23.7,
549899,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Annual Average 2017,01/01/2017,21.2,
211658,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2014,06/01/2014,17.3,
315597,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,201,Greenpoint,2011,01/01/2011,1.6,
176642,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2012,12/01/2011,23.6,
176600,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2011,12/01/2010,25.8,
643341,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2018-19,12/01/2018,26.7,
667099,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2020,01/01/2020,19.6,
605237,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2018,06/01/2018,29,
175928,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2010,06/01/2010,21.4,
410756,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2015-16,12/01/2015,10.2,
130404,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,201,Greenpoint,2013,01/01/2013,0.4,
130500,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,201,Greenpoint,2013,01/01/2013,18.9,
549783,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2016-17,12/01/2016,26.7,
222445,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2011,06/01/2011,31.6,
222444,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2010,06/01/2010,32.5,
412001,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2016,06/01/2016,33,
740914,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2020-21,12/01/2020,24.8,
410874,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Summer 2016,06/01/2016,9.8,
222448,386,Ozone (O3),Mean,ppb,UHF42,201,Greenpoint,Summer 2014,06/01/2014,30.5,
130452,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,201,Greenpoint,2013,01/01/2013,0.1,
649684,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Annual Average 2019,01/01/2019,8.6,
605686,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2017-18,12/01/2017,10.1,
131226,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2005-2007,01/01/2005,36.6,
518943,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2012-2014,01/02/2012,26.9,
547507,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2017,01/01/2017,9,
334092,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2014-15,12/01/2014,10.9,
151438,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,201,Greenpoint,2009-2011,01/01/2009,58.6,
799780,646,Outdoor Air Toxics - Benzene,Annual average concentration,Âµg/m3,UHF42,201,Greenpoint,2014,01/01/2014,1.1,
549900,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2016-17,12/01/2016,26.7,
602841,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Summer 2018,06/01/2018,17.5,
816940,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,201,Greenpoint,2019,01/01/2019,78.9,
151390,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,201,Greenpoint,2009-2011,01/01/2009,3.6,
605801,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2018,01/01/2018,8.7,
628492,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,201,Greenpoint,2015-2017,01/01/2015,19.9,
602725,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2017-18,12/01/2017,28.1,
212297,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2013-14,12/01/2013,29.9,
643339,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2019,01/01/2019,21.4,
643458,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2018-19,12/01/2018,26.7,
211862,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Winter 2013-14,12/01/2013,13.5,
823441,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2022,01/01/2022,6.5,
667334,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2019-20,12/01/2019,29.3,
334090,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,201,Greenpoint,Annual Average 2015,01/01/2015,10.5,
